SubID,RewardLevel,PenaltyLevel,CueDisplayed,Interval,IntervalLength_Ideal,IntervalLength_Actual,IntervalLengthNoISI_Actual,TaskBugCorrected,RewardLevelTaskCode,PenaltyLevelTaskCode
2030,0,1,Loss1_Pen2,39,6.8,6.81621285103029,5.06621285103029,0,0,1
2030,0,1,Loss1_Pen2,40,6,6.28197758097667,4.53197758097667,0,0,1
2030,1,1,Loss2_Pen2,41,7.6,7.61543719202746,5.36543719202746,0,1,1
2030,1,1,Loss2_Pen2,42,8.4,8.40125233004801,5.65125233004801,0,1,1
2030,0,1,Loss1_Pen2,43,8.4,8.41530560998945,6.41530560998945,0,0,1
2030,1,1,Loss2_Pen2,44,8.4,8.63190296699759,6.13190296699759,0,1,1
2030,0,1,Loss1_Pen2,45,6.8,6.80124418699415,4.80124418699415,0,0,1
2030,0,1,Loss1_Pen2,46,7.6,7.63190475094598,5.63190475094598,0,0,1
2030,1,1,Loss2_Pen2,47,7.6,7.60046700795647,5.35046700795647,0,1,1
2030,0,1,Loss1_Pen2,48,7.6,7.71548349101795,5.96548349101795,0,0,1
2030,0,0,Loss1_Pen1,49,8.4,8.40124555397779,6.15124555397779,0,0,0
2030,0,0,Loss1_Pen1,50,6.8,6.8485716819996,4.8485716819996,0,0,0
2030,1,0,Loss2_Pen1,51,6.8,6.80056483100634,4.80056483100634,0,1,0
2030,1,0,Loss2_Pen1,52,7.6,7.64859071600949,5.14859071600949,0,1,0
2030,0,0,Loss1_Pen1,53,8.4,8.40075821400387,5.90075821400387,0,0,0
2030,0,0,Loss1_Pen1,54,7.6,7.61537067301106,5.61537067301106,0,0,0
2030,0,0,Loss1_Pen1,55,6,6.00124481203966,4.25124481203966,0,0,0
2030,0,0,Loss1_Pen1,56,7.6,7.60124232299859,5.60124232299859,0,0,0
2030,1,0,Loss2_Pen1,57,8.4,8.4154297389905,5.9154297389905,0,1,0
2030,1,0,Loss2_Pen1,58,7.6,7.615394464985,5.615394464985,0,1,0
2030,1,0,Loss2_Pen1,59,6,6.00123845797498,4.00123845797498,0,1,0
2030,1,0,Loss2_Pen1,60,6.8,6.80124608799815,5.05124608799815,0,1,0
2030,0,0,Loss1_Pen1,61,6,6.28201462503057,4.28201462503057,0,0,0
2030,1,0,Loss2_Pen1,62,6,6.01545746502234,4.51545746502234,0,1,0
2030,0,0,Loss1_Pen1,63,6.8,6.81529477803269,4.81529477803269,0,0,0
2030,1,0,Loss2_Pen1,64,8.4,8.44870059902314,5.94870059902314,0,1,0
2031,0,1,Loss1_Pen2,1,7.6,7.60187744197901,5.10187744197901,0,0,1
2031,1,1,Loss2_Pen2,2,8.4,8.66480263997801,5.91480263997801,0,1,1
2031,1,1,Loss2_Pen2,3,6,6.0320557099767,4.0320557099767,0,1,1
2031,0,1,Loss1_Pen2,4,6,6.01540258398745,4.26540258398745,0,0,1
2031,1,1,Loss2_Pen2,5,6,6.01539774704725,4.01539774704725,0,1,1
2031,1,1,Loss2_Pen2,6,7.6,7.61538440093864,5.11538440093864,0,1,1
2031,0,1,Loss1_Pen2,7,6.8,6.81527856201865,4.81527856201865,0,0,1
2031,0,1,Loss1_Pen2,8,6,6.00127199199051,4.25127199199051,0,0,1
2031,1,1,Loss2_Pen2,9,7.6,7.60128958302084,4.85128958302084,0,1,1
2031,1,1,Loss2_Pen2,10,6.8,6.81524158001412,4.81524158001412,0,1,1
2031,0,1,Loss1_Pen2,11,8.4,8.59866016695742,6.34866016695742,0,0,1
2031,1,1,Loss2_Pen2,12,8.4,8.41531710105482,5.66531710105482,0,1,1
2031,0,1,Loss1_Pen2,13,7.6,7.61563671205658,5.36563671205658,0,0,1
2031,0,1,Loss1_Pen2,14,6.8,6.80132676300127,4.80132676300127,0,0,1
2031,0,1,Loss1_Pen2,15,8.4,8.53193611593451,6.03193611593451,0,0,1
2031,1,1,Loss2_Pen2,16,6.8,6.81535396107938,4.81535396107938,0,1,1
2031,1,0,Loss2_Pen1,17,6,6.19874796399381,4.19874796399381,0,1,0
2031,0,0,Loss1_Pen1,18,8.4,8.40129172196612,5.65129172196612,0,0,0
2031,0,0,Loss1_Pen1,19,7.6,7.64874177204911,5.39874177204911,0,0,0
2031,1,0,Loss2_Pen1,20,6.8,6.80128896201495,4.30128896201495,0,1,0
2031,1,0,Loss2_Pen1,21,8.4,8.41533796698786,5.66533796698786,0,1,0
2031,0,0,Loss1_Pen1,22,6.8,6.80129108007532,4.55129108007532,0,0,0
2031,1,0,Loss2_Pen1,23,8.4,8.4013147240039,5.4013147240039,0,1,0
2031,1,0,Loss2_Pen1,24,7.6,7.60128793690819,5.10128793690819,0,1,0
2031,1,0,Loss2_Pen1,25,6.8,6.81628822302446,4.81628822302446,0,1,0
2031,0,0,Loss1_Pen1,26,6,6.04876225208864,4.29876225208864,0,0,0
2031,0,0,Loss1_Pen1,27,6.8,6.80126963008661,4.30126963008661,0,0,0
2031,1,0,Loss2_Pen1,28,6,6.0154207830783,4.2654207830783,0,1,0
2031,0,0,Loss1_Pen1,29,8.4,8.40126647404395,5.65126647404395,0,0,0
2031,1,0,Loss2_Pen1,30,7.6,7.61535605601966,5.36535605601966,0,1,0
2031,0,0,Loss1_Pen1,31,7.6,7.6153614979703,5.1153614979703,0,0,0
2031,0,0,Loss1_Pen1,32,6,6.00124483101536,4.00124483101536,0,0,0
2031,1,0,Loss2_Pen1,33,6,6.09870276297443,4.34870276297443,0,1,0
2031,1,1,Loss2_Pen2,34,8.4,8.41531935392413,5.66531935392413,0,1,1
2031,1,1,Loss2_Pen2,35,6.8,6.8153426599456,4.8153426599456,1,1,0
2031,1,1,Loss2_Pen2,36,8.4,8.63197650702205,5.88197650702205,0,1,1
2031,1,0,Loss2_Pen1,37,7.6,7.66537033300847,5.16537033300847,1,1,1
2031,1,0,Loss2_Pen1,38,6,6.031928159995,4.031928159995,0,1,0
2031,1,0,Loss2_Pen1,39,6,6.21531170897651,4.21531170897651,0,1,0
2031,1,1,Loss2_Pen2,40,8.4,8.41527693998069,5.41527693998069,0,1,1
2031,1,1,Loss2_Pen2,41,6.8,6.99867369106505,4.74867369106505,1,1,0
2031,1,0,Loss2_Pen1,42,7.6,7.60114045604132,5.10114045604132,1,1,1
2031,1,0,Loss2_Pen1,43,7.6,7.60125764796976,4.85125764796976,1,1,1
2031,1,1,Loss2_Pen2,44,6.8,7.08197614806704,4.83197614806704,1,1,0
2031,1,0,Loss2_Pen1,45,7.6,7.61538443400059,5.11538443400059,1,1,1
2031,1,1,Loss2_Pen2,46,6.8,6.80043227295391,4.55043227295391,1,1,0
2031,1,0,Loss2_Pen1,47,6,6.03195258707274,4.03195258707274,0,1,0
2031,1,1,Loss2_Pen2,48,8.4,8.49863233207725,5.74863233207725,0,1,1
2031,0,1,Loss1_Pen2,49,6.8,6.81532962201163,4.81532962201163,1,0,0
2031,0,1,Loss1_Pen2,50,8.4,8.63196640601382,6.13196640601382,0,0,1
2031,0,0,Loss1_Pen1,51,6,6.01526098698378,4.01526098698378,0,0,0
2031,0,0,Loss1_Pen1,52,7.6,7.60124663996976,5.10124663996976,1,0,1
2031,0,1,Loss1_Pen2,53,6.8,6.80124205595348,4.80124205595348,1,0,0
2031,0,0,Loss1_Pen1,54,6,6.09971330896951,4.09971330896951,0,0,0
2031,0,0,Loss1_Pen1,55,6,6.2652858881047,4.2652858881047,0,0,0
2031,0,1,Loss1_Pen2,56,6.8,6.80089684703853,4.80089684703853,1,0,0
2031,0,0,Loss1_Pen1,57,7.6,7.61523991299327,5.36523991299327,1,0,1
2031,0,1,Loss1_Pen2,58,6.8,6.80124756204896,4.55124756204896,1,0,0
2031,0,1,Loss1_Pen2,59,8.4,8.41537264804356,6.16537264804356,0,0,1
2031,0,1,Loss1_Pen2,60,8.4,8.41534235002473,5.91534235002473,0,0,1
2031,0,0,Loss1_Pen1,61,7.6,7.60049940203317,5.10049940203317,1,0,1
2031,0,0,Loss1_Pen1,62,6,6.00123961595818,4.00123961595818,0,0,0
2031,0,0,Loss1_Pen1,63,7.6,7.60110082197934,5.10110082197934,1,0,1
2031,0,1,Loss1_Pen2,64,8.4,8.41519815090578,6.16519815090578,0,0,1
2032,0,0,Loss1_Pen1,1,7.6,7.61628064501565,5.61628064501565,1,0,1
2032,0,1,Loss1_Pen2,2,6.8,6.80131246999372,5.05131246999372,1,0,0
2032,0,1,Loss1_Pen2,3,6.8,6.80129772296641,5.05129772296641,1,0,0
2032,0,1,Loss1_Pen2,4,8.4,8.40130068804137,6.15130068804137,0,0,1
2032,0,1,Loss1_Pen2,5,6.8,6.81552418402862,5.31552418402862,1,0,0
2032,0,0,Loss1_Pen1,6,6,6.00125788897276,4.50125788897276,0,0,0
2032,0,1,Loss1_Pen2,7,8.4,8.41534006898291,6.41534006898291,0,0,1
2032,0,1,Loss1_Pen2,8,8.4,8.41551846906077,6.66551846906077,0,0,1
2032,0,0,Loss1_Pen1,9,7.6,7.61527040903457,5.86527040903457,1,0,1
2032,0,1,Loss1_Pen2,10,6.8,6.81531698303297,5.31531698303297,1,0,0
2032,0,0,Loss1_Pen1,11,6,6.00129844795447,4.25129844795447,0,0,0
2032,0,0,Loss1_Pen1,12,6,6.00131076504476,4.50131076504476,0,0,0
2032,0,1,Loss1_Pen2,13,8.4,8.40127943700645,6.40127943700645,0,0,1
2032,0,0,Loss1_Pen1,14,6,6.00129938800819,4.50129938800819,0,0,0
2032,0,0,Loss1_Pen1,15,7.6,7.60125541209709,5.60125541209709,1,0,1
2032,0,0,Loss1_Pen1,16,7.6,7.60047524992842,5.85047524992842,1,0,1
2032,1,0,Loss2_Pen1,17,6,6.00115912605543,4.50115912605543,0,1,0
2032,1,0,Loss2_Pen1,18,6,6.0154853630811,4.7654853630811,0,1,0
2032,1,1,Loss2_Pen2,19,6.8,6.8162247010041,5.3162247010041,1,1,0
2032,1,0,Loss2_Pen1,20,6,6.00137714704033,4.50137714704033,0,1,0
2032,1,1,Loss2_Pen2,21,8.4,8.40130050899461,6.40130050899461,0,1,1
2032,1,1,Loss2_Pen2,22,6.8,6.81542997702491,5.06542997702491,1,1,0
2032,1,1,Loss2_Pen2,23,6.8,6.81536800507456,5.31536800507456,1,1,0
2032,1,1,Loss2_Pen2,24,8.4,8.66529844107572,6.66529844107572,0,1,1
2032,1,0,Loss2_Pen1,25,7.6,7.71537622995675,5.96537622995675,1,1,1
2032,1,0,Loss2_Pen1,26,6,6.01550513494294,4.76550513494294,0,1,0
2032,1,1,Loss2_Pen2,27,8.4,8.40127413498703,6.40127413498703,0,1,1
2032,1,0,Loss2_Pen1,28,7.6,7.60127588699106,6.10127588699106,1,1,1
2032,1,1,Loss2_Pen2,29,8.4,8.41580367006827,6.66580367006827,0,1,1
2032,1,0,Loss2_Pen1,30,7.6,7.74863785190973,6.24863785190973,1,1,1
2032,1,0,Loss2_Pen1,31,7.6,7.71537502796855,5.96537502796855,1,1,1
2032,1,1,Loss2_Pen2,32,6.8,6.80123826302588,5.05123826302588,1,1,0
2032,0,0,Loss1_Pen1,33,6.8,6.81527927308343,5.31527927308343,0,0,0
2032,0,0,Loss1_Pen1,34,7.6,7.61530962097459,5.61530962097459,0,0,0
2032,1,0,Loss2_Pen1,35,6.8,6.81536275194958,5.81536275194958,0,1,0
2032,0,0,Loss1_Pen1,36,6.8,6.93197280098684,5.43197280098684,0,0,0
2032,1,0,Loss2_Pen1,37,6,6.1487115820637,4.8987115820637,0,1,0
2032,0,0,Loss1_Pen1,38,8.4,8.4161207920406,6.6661207920406,0,0,0
2032,1,0,Loss2_Pen1,39,8.4,8.41531368892174,6.41531368892174,0,1,0
2032,1,0,Loss2_Pen1,40,7.6,7.73192531208042,6.48192531208042,0,1,0
2032,1,0,Loss2_Pen1,41,6.8,6.81536110397428,5.31536110397428,0,1,0
2032,0,0,Loss1_Pen1,42,6,6.28201707894914,4.53201707894914,0,0,0
2032,1,0,Loss2_Pen1,43,8.4,8.40055142098572,6.40055142098572,0,1,0
2032,0,0,Loss1_Pen1,44,7.6,7.74860421696212,5.74860421696212,0,0,0
2032,0,0,Loss1_Pen1,45,8.4,8.41530801705085,6.66530801705085,0,0,0
2032,0,0,Loss1_Pen1,46,6,6.1486471890239,4.6486471890239,0,0,0
2032,1,0,Loss2_Pen1,47,7.6,7.615283955005,5.615283955005,0,1,0
2032,1,0,Loss2_Pen1,48,6,6.14864384592511,4.64864384592511,0,1,0
2032,0,1,Loss1_Pen2,49,7.6,7.6152535059955,5.8652535059955,0,0,1
2032,0,1,Loss1_Pen2,50,8.4,8.41522671701387,6.16522671701387,0,0,1
2032,1,1,Loss2_Pen2,51,8.4,8.44854347396176,6.44854347396176,0,1,1
2032,0,1,Loss1_Pen2,52,8.4,8.4152377670398,6.4152377670398,0,0,1
2032,1,1,Loss2_Pen2,53,6,6.00124474999029,4.75124474999029,0,1,1
2032,0,1,Loss1_Pen2,54,6.8,6.81528702494688,5.31528702494688,0,0,1
2032,1,1,Loss2_Pen2,55,8.4,8.41555788205005,6.41555788205005,0,1,1
2032,0,1,Loss1_Pen2,56,6,6.01553641899955,4.76553641899955,0,0,1
2032,0,1,Loss1_Pen2,57,6.8,6.8820146509679,5.3820146509679,0,0,1
2032,1,1,Loss2_Pen2,58,7.6,7.61541404400486,6.11541404400486,0,1,1
2032,1,1,Loss2_Pen2,59,6.8,6.81530559796374,5.06530559796374,0,1,1
2032,1,1,Loss2_Pen2,60,6.8,6.80125987110659,5.55125987110659,0,1,1
2032,0,1,Loss1_Pen2,61,6,6.0154215580551,4.2654215580551,0,0,1
2032,0,1,Loss1_Pen2,62,7.6,7.60124894604087,6.10124894604087,0,0,1
2032,1,1,Loss2_Pen2,63,7.6,7.61522062495351,5.86522062495351,0,1,1
2032,1,1,Loss2_Pen2,64,6,6.00124928401783,4.75124928401783,0,1,1
2033,0,0,Loss1_Pen1,1,7.6,7.61619227007031,5.61619227007031,0,0,0
2033,1,0,Loss2_Pen1,2,8.4,8.40129265491851,6.15129265491851,0,1,0
2033,1,0,Loss2_Pen1,3,7.6,7.61537999205757,5.86537999205757,0,1,0
2033,0,0,Loss1_Pen1,4,7.6,7.61534184205811,5.61534184205811,0,0,0
2033,0,0,Loss1_Pen1,5,6,6.00126043893397,4.25126043893397,0,0,0
2033,1,0,Loss2_Pen1,6,6.8,6.99875460704789,4.99875460704789,0,1,0
2033,0,0,Loss1_Pen1,7,6.8,6.81535849301144,5.06535849301144,0,0,0
2033,0,0,Loss1_Pen1,8,8.4,8.58272141590714,6.33272141590714,0,0,0
2033,0,0,Loss1_Pen1,9,8.4,8.41635118494742,5.91635118494742,0,0,0
2033,1,0,Loss2_Pen1,10,6,6.00127953500487,4.50127953500487,0,1,0
2033,1,0,Loss2_Pen1,11,7.6,7.61528715596069,5.36528715596069,0,1,0
2033,0,0,Loss1_Pen1,12,6,6.01538489095401,4.51538489095401,0,0,0
2033,1,0,Loss2_Pen1,13,6.8,6.81573276908603,5.31573276908603,0,1,0
2033,1,0,Loss2_Pen1,14,8.4,8.51532795699313,6.51532795699313,0,1,0
2033,1,0,Loss2_Pen1,15,6,6.01542448997498,4.51542448997498,0,1,0
2033,0,0,Loss1_Pen1,16,6.8,6.80024781497195,5.05024781497195,0,0,0
2033,0,1,Loss1_Pen2,17,8.4,8.41583986906335,6.41583986906335,0,0,1
2033,0,1,Loss1_Pen2,18,6.8,6.80127339996397,5.30127339996397,0,0,1
2033,1,1,Loss2_Pen2,19,6.8,6.80129101395141,5.05129101395141,0,1,1
2033,1,1,Loss2_Pen2,20,6.8,6.81542902602814,5.31542902602814,0,1,1
2033,0,1,Loss1_Pen2,21,8.4,8.4164771019714,6.6664771019714,0,0,1
2033,1,1,Loss2_Pen2,22,8.4,8.44870034791529,6.19870034791529,0,1,1
2033,1,1,Loss2_Pen2,23,7.6,7.6153637560783,5.6153637560783,0,1,1
2033,0,1,Loss1_Pen2,24,7.6,7.61549976305105,6.11549976305105,0,0,1
2033,0,1,Loss1_Pen2,25,7.6,7.60127107799053,6.10127107799053,0,0,1
2033,0,1,Loss1_Pen2,26,6,6.01544989307877,4.51544989307877,0,0,1
2033,1,1,Loss2_Pen2,27,8.4,8.41545953589957,6.16545953589957,0,1,1
2033,1,1,Loss2_Pen2,28,7.6,7.61556389997713,5.86556389997713,0,1,1
2033,1,1,Loss2_Pen2,29,6,6.0012737500947,4.2512737500947,0,1,1
2033,0,1,Loss1_Pen2,30,6.8,6.81534553994425,5.56534553994425,0,0,1
2033,0,1,Loss1_Pen2,31,6,6.1820565899834,4.6820565899834,0,0,1
2033,1,1,Loss2_Pen2,32,6,6.01537256606389,4.51537256606389,0,1,1
2033,0,1,Loss1_Pen2,33,8.4,8.41532413091045,6.66532413091045,0,0,1
2033,0,0,Loss1_Pen1,34,6,6.01534346409608,4.51534346409608,0,0,0
2033,0,0,Loss1_Pen1,35,6,6.01545300101861,4.76545300101861,0,0,0
2033,0,1,Loss1_Pen2,36,6.8,6.80124624492601,5.30124624492601,1,0,0
2033,0,0,Loss1_Pen1,37,7.6,7.61531817098148,5.86531817098148,1,0,1
2033,0,1,Loss1_Pen2,38,6.8,6.9996809939621,5.2496809939621,1,0,0
2033,0,1,Loss1_Pen2,39,8.4,8.41530961706303,6.66530961706303,0,0,1
2033,0,0,Loss1_Pen1,40,6,6.001251159003,4.251251159003,0,0,0
2033,0,0,Loss1_Pen1,41,7.6,7.6003232159419,6.1003232159419,1,0,1
2033,0,1,Loss1_Pen2,42,6.8,6.81649932591245,5.81649932591245,1,0,0
2033,0,0,Loss1_Pen1,43,7.6,7.61529572599102,6.11529572599102,1,0,1
2033,0,1,Loss1_Pen2,44,6.8,6.81532389298081,5.81532389298081,1,0,0
2033,0,1,Loss1_Pen2,45,8.4,8.41533037705813,6.66533037705813,0,0,1
2033,0,0,Loss1_Pen1,46,7.6,7.61536728404462,5.61536728404462,1,0,1
2033,0,0,Loss1_Pen1,47,6,6.0153558779275,4.7653558779275,0,0,0
2033,0,1,Loss1_Pen2,48,8.4,8.41538540401962,6.41538540401962,0,0,1
2033,1,1,Loss2_Pen2,49,8.4,8.40124906797428,5.90124906797428,0,1,1
2033,1,0,Loss2_Pen1,50,7.6,7.60125444398727,5.10125444398727,1,1,1
2033,1,0,Loss2_Pen1,51,6,6.01565826497972,4.51565826497972,0,1,0
2033,1,1,Loss2_Pen2,52,6.8,6.81539188197348,5.06539188197348,1,1,0
2033,1,0,Loss2_Pen1,53,7.6,7.8820630509872,5.8820630509872,1,1,1
2033,1,0,Loss2_Pen1,54,7.6,7.69862143299542,5.44862143299542,1,1,1
2033,1,1,Loss2_Pen2,55,6.8,6.98205969796982,5.73205969796982,1,1,0
2033,1,1,Loss2_Pen2,56,8.4,8.40037163102534,6.40037163102534,0,1,1
2033,1,1,Loss2_Pen2,57,8.4,8.41538881498855,6.16538881498855,0,1,1
2033,1,1,Loss2_Pen2,58,6.8,6.81543253199197,5.06543253199197,1,1,0
2033,1,0,Loss2_Pen1,59,6,6.03205229796004,4.78205229796004,0,1,0
2033,1,0,Loss2_Pen1,60,6,6.19870251498651,4.69870251498651,0,1,0
2033,1,1,Loss2_Pen2,61,8.4,8.40124610299245,5.90124610299245,0,1,1
2033,1,0,Loss2_Pen1,62,6,6.14872813399415,4.64872813399415,0,1,0
2033,1,0,Loss2_Pen1,63,7.6,7.69873442291282,5.94873442291282,1,1,1
2033,1,1,Loss2_Pen2,64,6.8,6.81544185604434,5.06544185604434,1,1,0
2034,1,0,Loss2_Pen1,1,6,6.11621063493658,4.11621063493658,0,1,0
2034,1,1,Loss2_Pen2,2,6.8,6.81589864694979,4.81589864694979,1,1,0
2034,1,0,Loss2_Pen1,3,7.6,7.61529109301046,5.36529109301046,1,1,1
2034,1,0,Loss2_Pen1,4,7.6,7.60131886298768,5.10131886298768,1,1,1
2034,1,1,Loss2_Pen2,5,8.4,8.59867683297489,5.84867683297489,0,1,1
2034,1,1,Loss2_Pen2,6,8.4,8.59868633898441,5.84868633898441,0,1,1
2034,1,1,Loss2_Pen2,7,8.4,8.54889624903444,5.79889624903444,0,1,1
2034,1,1,Loss2_Pen2,8,6.8,6.81531867804006,4.81531867804006,1,1,0
2034,1,0,Loss2_Pen1,9,6,6.00126883399207,4.00126883399207,0,1,0
2034,1,0,Loss2_Pen1,10,6,6.00128048099577,4.00128048099577,0,1,0
2034,1,0,Loss2_Pen1,11,7.6,7.78206947701983,5.53206947701983,1,1,1
2034,1,1,Loss2_Pen2,12,8.4,8.53202140901703,5.53202140901703,0,1,1
2034,1,1,Loss2_Pen2,13,6.8,6.81535634293687,4.81535634293687,1,1,0
2034,1,1,Loss2_Pen2,14,6.8,6.89874340803362,4.89874340803362,1,1,0
2034,1,0,Loss2_Pen1,15,6,6.00126318703406,4.00126318703406,0,1,0
2034,1,0,Loss2_Pen1,16,7.6,7.60128599999007,4.85128599999007,1,1,1
2034,0,0,Loss1_Pen1,17,7.6,7.78284518502187,6.03284518502187,1,0,1
2034,0,0,Loss1_Pen1,18,7.6,7.63205068407115,5.38205068407115,1,0,1
2034,0,0,Loss1_Pen1,19,7.6,7.60128211404663,5.35128211404663,1,0,1
2034,0,0,Loss1_Pen1,20,6,6.01553802203853,4.51553802203853,0,0,0
2034,0,1,Loss1_Pen2,21,8.4,8.41545768501237,6.91545768501237,0,0,1
2034,0,1,Loss1_Pen2,22,6.8,6.81537827395368,5.56537827395368,1,0,0
2034,0,0,Loss1_Pen1,23,6,6.00128428300377,4.25128428300377,0,0,0
2034,0,1,Loss1_Pen2,24,8.4,8.40026181004941,6.15026181004941,0,0,1
2034,0,0,Loss1_Pen1,25,7.6,7.61539627297316,5.36539627297316,1,0,1
2034,0,1,Loss1_Pen2,26,6.8,7.01544088299852,6.01544088299852,1,0,0
2034,0,0,Loss1_Pen1,27,6,6.01543305697851,4.51543305697851,0,0,0
2034,0,1,Loss1_Pen2,28,8.4,8.41574639605824,8.41574639605824,0,0,1
2034,0,1,Loss1_Pen2,29,6.8,6.81520189298317,6.81520189298317,1,0,0
2034,0,0,Loss1_Pen1,30,6,6.21553786494769,4.46553786494769,0,0,0
2034,0,1,Loss1_Pen2,31,8.4,8.41527442203369,8.41527442203369,0,0,1
2034,0,1,Loss1_Pen2,32,6.8,6.81537323899101,6.81537323899101,1,0,0
2034,1,1,Loss2_Pen2,33,6,6.01641310704872,4.26641310704872,0,1,1
2034,0,1,Loss1_Pen2,34,6.8,6.81624194898177,6.81624194898177,0,0,1
2034,0,1,Loss1_Pen2,35,8.4,8.41585867898539,8.41585867898539,0,0,1
2034,1,1,Loss2_Pen2,36,8.4,8.41522556205746,5.66522556205746,0,1,1
2034,1,1,Loss2_Pen2,37,8.4,8.40023698389996,5.90023698389996,0,1,1
2034,0,1,Loss1_Pen2,38,6.8,6.81536428409163,6.81536428409163,0,0,1
2034,0,1,Loss1_Pen2,39,7.6,7.61534314299934,7.61534314299934,0,0,1
2034,1,1,Loss2_Pen2,40,7.6,7.6486364020966,4.8986364020966,0,1,1
2034,1,1,Loss2_Pen2,41,6.8,6.80124252301175,4.55124252301175,0,1,1
2034,1,1,Loss2_Pen2,42,7.6,7.79861569707282,5.29861569707282,0,1,1
2034,1,1,Loss2_Pen2,43,6,6.01524154795334,4.01524154795334,0,1,1
2034,0,1,Loss1_Pen2,44,6,6.01534617505968,6.01534617505968,0,0,1
2034,0,1,Loss1_Pen2,45,7.6,7.6153354520211,7.3653354520211,0,0,1
2034,0,1,Loss1_Pen2,46,8.4,8.41523673199117,8.41523673199117,0,0,1
2034,0,1,Loss1_Pen2,47,6,6.01525843096897,6.01525843096897,0,0,1
2034,1,1,Loss2_Pen2,48,6.8,6.80051971995272,4.55051971995272,0,1,1
2034,0,0,Loss1_Pen1,49,8.4,8.40126128296833,5.65126128296833,0,0,0
2034,0,0,Loss1_Pen1,50,6.8,6.9486362739699,4.9486362739699,0,0,0
2034,1,0,Loss2_Pen1,51,6.8,6.80124322196934,4.55124322196934,0,1,0
2034,0,0,Loss1_Pen1,52,7.6,7.81547814700752,5.31547814700752,0,0,0
2034,0,0,Loss1_Pen1,53,7.6,7.60124668700155,5.10124668700155,0,0,0
2034,1,0,Loss2_Pen1,54,6,6.23204913095105,4.48204913095105,0,1,0
2034,0,0,Loss1_Pen1,55,8.4,8.63266510900576,6.38266510900576,0,0,0
2034,1,0,Loss2_Pen1,56,8.4,8.40124467608985,5.65124467608985,0,1,0
2034,1,0,Loss2_Pen1,57,6,6.28203395300079,4.28203395300079,0,1,0
2034,0,0,Loss1_Pen1,58,6,6.0320827049436,4.2820827049436,0,0,0
2034,1,0,Loss2_Pen1,59,6.8,6.80131283996161,4.55131283996161,0,1,0
2034,0,0,Loss1_Pen1,60,6,6.01538081991021,4.26538081991021,0,0,0
2034,1,0,Loss2_Pen1,61,8.4,8.415310982964,5.665310982964,0,1,0
2034,0,0,Loss1_Pen1,62,6.8,6.81626776896883,4.81626776896883,0,0,0
2034,1,0,Loss2_Pen1,63,7.6,7.60128122207243,4.85128122207243,0,1,0
2034,1,0,Loss2_Pen1,64,7.6,7.73203336098231,5.23203336098231,0,1,0
2035,1,1,Loss2_Pen2,1,6,6.01617081800941,4.51617081800941,0,1,1
2035,1,1,Loss2_Pen2,2,7.6,7.60129352496006,5.60129352496006,0,1,1
2035,1,1,Loss2_Pen2,3,8.4,8.63198126805946,6.13198126805946,0,1,1
2035,1,1,Loss2_Pen2,4,6,6.01545088901184,4.26545088901184,0,1,1
2035,1,1,Loss2_Pen2,5,8.4,8.68208550603595,5.93208550603595,0,1,1
2035,0,1,Loss1_Pen2,6,6,6.01546884491108,5.76546884491108,0,0,1
2035,0,1,Loss1_Pen2,7,6.8,6.81533699401189,6.31533699401189,0,0,1
2035,0,1,Loss1_Pen2,8,7.6,7.61648175003938,7.36648175003938,0,0,1
2035,1,1,Loss2_Pen2,9,6.8,6.81540938804392,4.81540938804392,0,1,1
2035,0,1,Loss1_Pen2,10,8.4,8.41526926204097,8.16526926204097,0,0,1
2035,1,1,Loss2_Pen2,11,7.6,7.88215938792564,5.63215938792564,0,1,1
2035,0,1,Loss1_Pen2,12,6,6.01537747692782,6.01537747692782,0,0,1
2035,1,1,Loss2_Pen2,13,6.8,7.03201492503285,5.03201492503285,0,1,1
2035,0,1,Loss1_Pen2,14,8.4,8.41542446403764,8.41542446403764,0,0,1
2035,0,1,Loss1_Pen2,15,6.8,6.81539063004311,6.31539063004311,0,0,1
2035,0,1,Loss1_Pen2,16,7.6,7.61538683704566,7.11538683704566,0,0,1
2035,0,0,Loss1_Pen1,17,8.4,8.40124288597144,6.15124288597144,0,0,0
2035,1,0,Loss2_Pen1,18,6,6.28205515502486,4.53205515502486,0,1,0
2035,1,0,Loss2_Pen1,19,7.6,7.61536905402318,5.36536905402318,0,1,0
2035,1,0,Loss2_Pen1,20,6.8,6.89986624696758,4.89986624696758,0,1,0
2035,1,0,Loss2_Pen1,21,6,6.01535975292791,4.26535975292791,0,1,0
2035,0,0,Loss1_Pen1,22,8.4,8.41515478992369,5.66515478992369,0,0,0
2035,0,0,Loss1_Pen1,23,6.8,6.81536791694816,5.06536791694816,0,0,0
2035,0,0,Loss1_Pen1,24,6.8,6.81536756409332,5.06536756409332,0,0,0
2035,0,0,Loss1_Pen1,25,7.6,7.68203691195231,5.43203691195231,0,0,0
2035,0,0,Loss1_Pen1,26,7.6,7.64874361292459,5.64874361292459,0,0,0
2035,0,0,Loss1_Pen1,27,6,6.01544875605032,4.51544875605032,0,0,0
2035,1,0,Loss2_Pen1,28,8.4,8.40130279806908,5.90130279806908,0,1,0
2035,0,0,Loss1_Pen1,29,6,6.00126353604719,4.00126353604719,0,0,0
2035,1,0,Loss2_Pen1,30,6.8,6.81547420902643,4.81547420902643,0,1,0
