SubID,RewardLevel,PenaltyLevel,CueDisplayed,Interval,IntervalLength_Ideal,IntervalLength_Actual,IntervalLengthNoISI_Actual,TaskBugCorrected,NumErrorTrials,RewardLevelTaskCode,PenaltyLevelTaskCode
2036,1,0,Rew2_Pen1,28,7.6,7.76573124196148,5.26573124196148,1,1,1,1
2036,1,1,Rew2_Pen2,29,6.8,6.81577031698544,5.06577031698544,1,0,1,0
2036,1,0,Rew2_Pen1,30,6,6.00110662495717,4.00110662495717,0,0,1,0
2036,1,0,Rew2_Pen1,31,6,6.24900806200458,4.49900806200458,0,0,1,0
2036,1,1,Rew2_Pen2,32,6.8,6.81561059900559,4.81561059900559,1,0,1,0
2036,0,0,Rew1_Pen1,33,6,6.11628519196529,4.36628519196529,0,0,0,0
2036,1,0,Rew2_Pen1,34,8.4,8.41568621300394,5.41568621300394,0,0,1,0
2036,1,0,Rew2_Pen1,35,6,6.00114963098895,3.75114963098895,0,0,1,0
2036,0,0,Rew1_Pen1,36,6.8,6.80114640400279,4.55114640400279,0,0,0,0
2036,0,0,Rew1_Pen1,37,7.6,7.7491042810143,5.4991042810143,0,0,0,0
2036,0,0,Rew1_Pen1,38,8.4,8.41576794203138,6.16576794203138,0,0,0,0
2036,0,0,Rew1_Pen1,39,7.6,7.60114965902176,5.35114965902176,0,0,0,0
2036,0,0,Rew1_Pen1,40,8.4,8.64913659496233,6.14913659496233,0,1,0,0
2036,0,0,Rew1_Pen1,41,6.8,6.81571016897215,4.81571016897215,0,0,0,0
2036,1,0,Rew2_Pen1,42,8.4,8.40117225697031,5.40117225697031,0,0,1,0
2036,1,0,Rew2_Pen1,43,6,6.00114707701141,3.75114707701141,0,0,1,0
2036,0,0,Rew1_Pen1,44,6,6.06566525099333,4.56566525099333,0,1,0,0
2036,1,0,Rew2_Pen1,45,7.6,7.61579385300865,5.36579385300865,0,0,1,0
2036,1,0,Rew2_Pen1,46,7.6,7.60115157201653,5.35115157201653,0,1,1,0
2036,1,0,Rew2_Pen1,47,6.8,6.81576984195272,5.31576984195272,0,0,1,0
2036,1,0,Rew2_Pen1,48,6.8,6.85008352797013,4.85008352797013,0,0,1,0
2036,0,1,Rew1_Pen2,49,8.4,8.68249379401095,6.43249379401095,0,0,0,1
2036,1,1,Rew2_Pen2,50,7.6,7.60305704397615,5.10305704397615,0,0,1,1
2036,1,1,Rew2_Pen2,51,6.8,6.81652461405611,5.06652461405611,0,1,1,1
2036,1,1,Rew2_Pen2,52,6,6.01645542599726,4.26645542599726,0,0,1,1
2036,1,1,Rew2_Pen2,53,7.6,7.6164386140299,5.8664386140299,0,1,1,1
2036,1,1,Rew2_Pen2,54,8.4,8.56640029302798,6.06640029302798,0,0,1,1
2036,1,1,Rew2_Pen2,55,6.8,6.84970838198205,5.09970838198205,0,1,1,1
2036,1,1,Rew2_Pen2,56,8.4,8.59972116397694,5.84972116397694,0,1,1,1
2036,0,1,Rew1_Pen2,57,6,6.01567645702744,4.76567645702744,0,0,0,1
2036,0,1,Rew1_Pen2,58,6,6.01654000900453,4.51654000900453,0,0,0,1
2036,0,1,Rew1_Pen2,59,8.4,8.40116200002376,5.90116200002376,0,1,0,1
2036,1,1,Rew2_Pen2,60,6,6.00115078000817,4.00115078000817,0,0,1,1
2036,0,1,Rew1_Pen2,61,6.8,6.81636549998075,5.06636549998075,0,0,0,1
2036,0,1,Rew1_Pen2,62,6.8,6.80114627600415,5.05114627600415,0,0,0,1
2036,0,1,Rew1_Pen2,63,7.6,7.7497129010153,5.7497129010153,0,0,0,1
2036,0,1,Rew1_Pen2,64,7.6,7.60357569396729,5.60357569396729,0,0,0,1
2036,0,1,Rew1_Pen2,65,8.4,8.41929834301118,6.16929834301118,0,1,0,1
2036,0,0,Rew1_Pen1,66,6,6.01528483402217,4.51528483402217,0,0,0,0
2036,0,0,Rew1_Pen1,67,7.6,7.60035784897627,5.60035784897627,1,0,0,1
2036,0,0,Rew1_Pen1,68,7.6,7.74970128497807,5.74970128497807,1,0,0,1
2036,0,1,Rew1_Pen2,69,8.4,8.41645713796606,6.41645713796606,0,0,0,1
2036,0,0,Rew1_Pen1,70,6,6.01575049298117,4.51575049298117,0,0,0,0
2036,0,0,Rew1_Pen1,71,7.6,7.66637720901053,5.41637720901053,1,0,0,1
2036,0,0,Rew1_Pen1,72,7.6,7.60116023704177,5.35116023704177,1,0,0,1
2036,0,1,Rew1_Pen2,73,8.4,8.48305691900896,5.98305691900896,0,0,0,1
2036,0,1,Rew1_Pen2,74,6.8,6.81645242701052,5.31645242701052,1,0,0,0
2036,0,1,Rew1_Pen2,75,6.8,6.81637217797106,5.06637217797106,1,0,0,0
2036,0,1,Rew1_Pen2,76,6.8,6.81642901396845,5.06642901396845,1,0,0,0
2036,0,1,Rew1_Pen2,77,6.8,6.8157642930164,4.8157642930164,1,0,0,0
2036,0,0,Rew1_Pen1,78,6,6.14971588295884,4.39971588295884,0,1,0,0
2036,0,0,Rew1_Pen1,79,6,6.01594612799818,4.26594612799818,0,0,0,0
2036,0,1,Rew1_Pen2,80,8.4,8.40115068497835,6.15115068497835,0,0,0,1
2036,1,0,Rew2_Pen1,81,7.6,7.6164458990097,5.3664458990097,1,0,1,1
2036,1,0,Rew2_Pen1,82,7.6,7.76638467703015,5.26638467703015,1,0,1,1
2036,1,1,Rew2_Pen2,83,6.8,7.04978595400462,4.79978595400462,1,0,1,0
2036,1,0,Rew2_Pen1,84,7.6,7.83252952003386,5.33252952003386,1,1,1,1
2036,1,1,Rew2_Pen2,85,8.4,8.61653550097253,6.36653550097253,0,0,1,1
2036,1,1,Rew2_Pen2,86,6.8,6.96975073195063,5.21975073195063,1,0,1,0
2036,1,1,Rew2_Pen2,87,6.8,6.81533418101026,5.31533418101026,1,0,1,0
2036,1,0,Rew2_Pen1,88,6,6.00114544003736,4.00114544003736,0,0,1,0
2036,1,0,Rew2_Pen1,89,6,6.00018047197955,4.00018047197955,0,0,1,0
2036,1,1,Rew2_Pen2,90,8.4,8.41639834200032,6.16639834200032,0,1,1,1
2036,1,1,Rew2_Pen2,91,8.4,8.41646095202304,6.16646095202304,0,0,1,1
2036,1,1,Rew2_Pen2,92,8.4,8.40115137596149,6.15115137596149,0,0,1,1
2036,1,0,Rew2_Pen1,93,6,6.00114703900181,4.25114703900181,0,0,1,0
2036,1,0,Rew2_Pen1,94,7.6,7.61641483800486,5.11641483800486,1,1,1,1
2036,1,1,Rew2_Pen2,95,6.8,6.81640108500142,5.06640108500142,1,0,1,0
2036,1,0,Rew2_Pen1,96,6,6.11635663604829,4.36635663604829,0,0,1,0
2036,0,0,Rew1_Pen1,97,6,6.01642793096835,4.51642793096835,0,0,0,0
2036,0,0,Rew1_Pen1,98,6.8,6.96640416403534,5.21640416403534,0,0,0,0
2036,1,0,Rew2_Pen1,99,8.4,8.41640487301629,6.41640487301629,0,0,1,0
2036,1,0,Rew2_Pen1,100,7.6,7.60115766100353,5.35115766100353,0,0,1,0
2036,0,0,Rew1_Pen1,101,7.6,7.81636848399648,5.81636848399648,0,0,0,0
2036,0,0,Rew1_Pen1,102,8.4,8.40114929102128,6.15114929102128,0,0,0,0
2036,1,0,Rew2_Pen1,103,6,6.16636450798251,4.41636450798251,0,1,1,0
2036,1,0,Rew2_Pen1,104,8.4,8.4011447459925,5.6511447459925,0,0,1,0
2036,1,0,Rew2_Pen1,105,7.6,7.60120809497312,5.35120809497312,0,0,1,0
2036,1,0,Rew2_Pen1,106,6.8,6.80119745898992,4.55119745898992,0,0,1,0
2036,1,0,Rew2_Pen1,107,6.8,6.80120625102427,5.05120625102427,0,0,1,0
2036,0,0,Rew1_Pen1,108,6.8,6.81647843995597,5.06647843995597,0,0,0,0
2036,0,0,Rew1_Pen1,109,8.4,8.41638260299806,6.16638260299806,0,1,0,0
2036,0,0,Rew1_Pen1,110,7.6,7.60113754897611,5.35113754897611,0,0,0,0
2036,0,0,Rew1_Pen1,111,6,6.01641157100676,4.26641157100676,0,1,0,0
2036,1,0,Rew2_Pen1,112,6,6.01648469804786,4.01648469804786,0,0,1,0
2036,0,1,Rew1_Pen2,113,8.4,8.41644228401128,6.16644228401128,0,0,0,1
2036,1,1,Rew2_Pen2,114,7.6,7.6005686079734,5.3505686079734,0,0,1,1
2036,1,1,Rew2_Pen2,115,8.4,8.41652542102383,5.91652542102383,0,0,1,1
2036,1,1,Rew2_Pen2,116,6,6.09960207098629,4.59960207098629,0,0,1,1
2036,0,1,Rew1_Pen2,117,6.8,6.81573153304635,5.31573153304635,0,0,0,1
2036,0,1,Rew1_Pen2,118,8.4,8.41640513401944,6.41640513401944,0,0,0,1
2036,1,1,Rew2_Pen2,119,7.6,7.61643067601835,5.61643067601835,0,0,1,1
2036,0,1,Rew1_Pen2,120,6,6.01642508798977,4.76642508798977,0,0,0,1
2036,1,1,Rew2_Pen2,121,6.8,6.80115579999983,4.80115579999983,0,0,1,1
2036,1,1,Rew2_Pen2,122,6.8,6.80120508302934,5.05120508302934,0,0,1,1
2036,1,1,Rew2_Pen2,123,8.4,8.40069477900397,6.15069477900397,0,0,1,1
2036,0,1,Rew1_Pen2,124,7.6,7.74978937098058,5.74978937098058,0,0,0,1
2036,0,1,Rew1_Pen2,125,7.6,7.64901418599766,5.89901418599766,0,0,0,1
2036,0,1,Rew1_Pen2,126,6,6.01643866801169,4.51643866801169,0,0,0,1
2036,0,1,Rew1_Pen2,127,6.8,7.01636229100404,5.26636229100404,0,0,0,1
2036,1,1,Rew2_Pen2,128,6,6.01645810098853,4.76645810098853,0,1,1,1
2037,0,0,Rew1_Pen1,1,7.6,7.60282095300499,5.35282095300499,0,0,0,0
2037,1,0,Rew2_Pen1,2,7.6,7.61567317700246,5.36567317700246,0,2,1,0
2037,1,0,Rew2_Pen1,3,8.4,8.4006204319885,5.6506204319885,0,3,1,0
2037,0,0,Rew1_Pen1,4,6.8,6.81565552900429,4.81565552900429,0,0,0,0
2037,1,0,Rew2_Pen1,5,6.8,6.81724176599528,4.56724176599528,0,0,1,0
2037,0,0,Rew1_Pen1,6,6.8,6.83242989401333,4.83242989401333,0,0,0,0
2037,0,0,Rew1_Pen1,7,6,6.01573257299606,4.26573257299606,0,0,0,0
2037,1,0,Rew2_Pen1,8,6.8,6.80007865000516,4.55007865000516,0,0,1,0
2037,1,0,Rew2_Pen1,9,6,6.26571018100367,4.26571018100367,0,0,1,0
2037,1,0,Rew2_Pen1,10,8.4,8.54915445001097,5.79915445001097,0,2,1,0
2037,1,0,Rew2_Pen1,11,7.6,7.61583035200601,5.36583035200601,0,0,1,0
2037,0,0,Rew1_Pen1,12,7.6,7.81646758300485,5.06646758300485,0,0,0,0
2037,0,0,Rew1_Pen1,13,6,6.0011367110128,4.0011367110128,0,0,0,0
2037,0,0,Rew1_Pen1,14,8.4,8.41638510400662,5.41638510400662,0,0,0,0
2037,1,0,Rew2_Pen1,15,6,6.01637859200127,4.01637859200127,0,2,1,0
2037,0,0,Rew1_Pen1,16,8.4,8.40120841900352,5.40120841900352,0,2,0,0
2037,0,1,Rew1_Pen2,17,8.4,8.41637573100161,5.91637573100161,0,0,0,1
2037,0,1,Rew1_Pen2,18,6.8,6.80115738898166,4.55115738898166,0,1,0,1
2037,0,1,Rew1_Pen2,19,7.6,7.84970179799711,5.59970179799711,0,0,0,1
2037,1,1,Rew2_Pen2,20,8.4,8.4163745919941,5.9163745919941,0,1,1,1
2037,1,1,Rew2_Pen2,21,7.6,7.61645227798726,5.36645227798726,0,0,1,1
2037,1,1,Rew2_Pen2,22,8.4,8.41569279500982,5.91569279500982,0,0,1,1
2037,1,1,Rew2_Pen2,23,6,6.21649829900707,4.46649829900707,0,2,1,1
2037,1,1,Rew2_Pen2,24,7.6,7.68300149799325,5.18300149799325,0,0,1,1
2037,0,1,Rew1_Pen2,25,6,6.01636601099744,4.51636601099744,0,0,0,1
2037,1,1,Rew2_Pen2,26,6.8,6.94977937499061,4.69977937499061,0,0,1,1
2037,1,1,Rew2_Pen2,27,6,6.01637529800064,4.26637529800064,0,0,1,1
2037,0,1,Rew1_Pen2,28,6.8,6.81559008499607,5.06559008499607,0,0,0,1
2037,0,1,Rew1_Pen2,29,7.6,7.60015067199129,5.10015067199129,0,0,0,1
2037,1,1,Rew2_Pen2,30,6.8,6.80114768497879,4.55114768497879,0,0,1,1
2037,0,1,Rew1_Pen2,31,8.4,8.44972669298295,6.19972669298295,0,1,0,1
2037,0,1,Rew1_Pen2,32,6,6.00114814398694,4.25114814398694,0,0,0,1
2037,0,1,Rew1_Pen2,33,8.4,8.4164450239914,5.9164450239914,0,0,0,1
2037,0,0,Rew1_Pen1,34,6,6.00115052500041,4.00115052500041,0,0,0,0
2037,0,0,Rew1_Pen1,35,6,6.0011837510101,4.2511837510101,0,0,0,0
2037,0,0,Rew1_Pen1,36,6,6.00114842198673,4.25114842198673,0,1,0,0
2037,0,1,Rew1_Pen2,37,6.8,6.88312000600854,4.63312000600854,1,0,0,0
2037,0,0,Rew1_Pen1,38,7.6,7.86651215699385,5.36651215699385,1,1,0,1
2037,0,1,Rew1_Pen2,39,6.8,6.80114576901542,4.80114576901542,1,0,0,0
2037,0,1,Rew1_Pen2,40,8.4,8.40118851000443,5.90118851000443,0,0,0,1
2037,0,1,Rew1_Pen2,41,8.4,8.56637335999403,5.81637335999403,0,0,0,1
2037,0,1,Rew1_Pen2,42,6.8,6.80114467901876,4.55114467901876,1,0,0,0
2037,0,1,Rew1_Pen2,43,8.4,8.6497311659914,5.8997311659914,0,0,0,1
2037,0,0,Rew1_Pen1,44,6,6.00121141501586,4.00121141501586,0,0,0,0
2037,0,0,Rew1_Pen1,45,7.6,7.6164012090012,5.3664012090012,1,3,0,1
2037,0,1,Rew1_Pen2,46,6.8,7.06636115998845,5.06636115998845,1,0,0,0
2037,0,0,Rew1_Pen1,47,7.6,7.60042801799136,5.10042801799136,1,0,0,1
2037,0,0,Rew1_Pen1,48,7.6,7.76643280198914,5.51643280198914,1,0,0,1
2037,1,0,Rew2_Pen1,49,6,6.28309950500261,4.28309950500261,0,0,1,0
2037,1,1,Rew2_Pen2,50,6.8,6.81646004100912,4.56646004100912,1,1,1,0
2037,1,0,Rew2_Pen1,51,6,6.08301916401251,4.33301916401251,0,0,1,0
2037,1,1,Rew2_Pen2,52,6.8,7.06644488198799,4.81644488198799,1,0,1,0
2037,1,1,Rew2_Pen2,53,6.8,6.94979482499184,4.69979482499184,1,0,1,0
2037,1,0,Rew2_Pen1,54,7.6,7.6011457949935,4.6011457949935,1,0,1,1
2037,1,0,Rew2_Pen1,55,7.6,7.81646386400098,5.31646386400098,1,0,1,1
2037,1,0,Rew2_Pen1,56,7.6,7.60114899399923,5.10114899399923,1,0,1,1
2037,1,0,Rew2_Pen1,57,6,6.00119121000171,3.75119121000171,0,1,1,0
2037,1,1,Rew2_Pen2,58,8.4,8.41640016902238,5.91640016902238,0,0,1,1
2037,1,1,Rew2_Pen2,59,6.8,6.80033690598793,4.30033690598793,1,0,1,0
2037,1,1,Rew2_Pen2,60,8.4,8.40118884498952,5.90118884498952,0,0,1,1
2037,1,0,Rew2_Pen1,61,6,6.01568218899774,4.26568218899774,0,1,1,0
2037,1,1,Rew2_Pen2,62,8.4,8.40117573199677,5.65117573199677,0,0,1,1
2037,1,0,Rew2_Pen1,63,7.6,7.61535848901258,4.86535848901258,1,0,1,1
2037,1,1,Rew2_Pen2,64,8.4,8.41651275497861,5.66651275497861,0,0,1,1
2037,1,0,Rew2_Pen1,65,8.4,8.40086036600405,5.65086036600405,0,2,1,0
2037,1,0,Rew2_Pen1,66,6,6.01640585801215,4.01640585801215,0,0,1,0
2037,1,0,Rew2_Pen1,67,6.8,6.81639048998477,4.81639048998477,0,0,1,0
2037,0,0,Rew1_Pen1,68,6,6.01629710601992,4.51629710601992,0,0,0,0
2037,0,0,Rew1_Pen1,69,8.4,8.40114756501862,5.90114756501862,0,1,0,0
2037,0,0,Rew1_Pen1,70,8.4,8.40114643500419,5.90114643500419,0,2,0,0
2037,1,0,Rew2_Pen1,71,7.6,7.6011481769965,5.1011481769965,0,0,1,0
2037,1,0,Rew2_Pen1,72,8.4,8.41569677300868,6.16569677300868,0,1,1,0
2037,0,0,Rew1_Pen1,73,6.8,6.81646236797678,4.81646236797678,0,0,0,0
2037,0,0,Rew1_Pen1,74,6,6.21643485699315,4.46643485699315,0,0,0,0
2037,1,0,Rew2_Pen1,75,7.6,7.60114755600807,4.85114755600807,0,0,1,0
2037,0,0,Rew1_Pen1,76,7.6,7.601160952996,5.101160952996,0,1,0,0
2037,0,0,Rew1_Pen1,77,7.6,7.61639729197486,5.11639729197486,0,1,0,0
2037,1,0,Rew2_Pen1,78,6.8,7.04970337098348,4.79970337098348,0,0,1,0
2037,0,0,Rew1_Pen1,79,6.8,7.01636156099266,4.76636156099266,0,1,0,0
2037,1,0,Rew2_Pen1,80,6,6.01575571799185,4.26575571799185,0,1,1,0
2037,0,1,Rew1_Pen2,81,7.6,7.79972708001151,5.29972708001151,0,0,0,1
2037,1,1,Rew2_Pen2,82,6.8,6.81575358199188,4.56575358199188,0,0,1,1
2037,1,1,Rew2_Pen2,83,7.6,7.61637921800138,5.61637921800138,0,1,1,1
2037,0,1,Rew1_Pen2,84,8.4,8.41639865600155,5.91639865600155,0,0,0,1
2037,0,1,Rew1_Pen2,85,6,6.06637034399319,4.56637034399319,0,0,0,1
2037,0,1,Rew1_Pen2,86,6,6.18304831002024,4.43304831002024,0,0,0,1
2037,0,1,Rew1_Pen2,87,7.6,7.60021342601976,5.35021342601976,0,0,0,1
2037,0,1,Rew1_Pen2,88,6.8,6.81644991700887,5.06644991700887,0,1,0,1
2037,1,1,Rew2_Pen2,89,6,6.00115779601038,3.75115779601038,0,0,1,1
2037,1,1,Rew2_Pen2,90,7.6,7.60114816497662,5.35114816497662,0,0,1,1
2037,1,1,Rew2_Pen2,91,6,6.01656557701062,4.26656557701062,0,0,1,1
2037,1,1,Rew2_Pen2,92,6.8,6.80114380799932,4.55114380799932,0,0,1,1
2037,1,1,Rew2_Pen2,93,8.4,8.41569080000045,5.91569080000045,0,0,1,1
2037,0,1,Rew1_Pen2,94,8.4,8.40114890597761,5.65114890597761,0,0,0,1
2037,1,1,Rew2_Pen2,95,8.4,8.5996841120068,5.5996841120068,0,0,1,1
2037,0,1,Rew1_Pen2,96,6.8,6.89900912999292,5.14900912999292,0,0,0,1
2037,0,1,Rew1_Pen2,97,6.8,6.81651556698489,4.56651556698489,1,0,0,0
2037,0,1,Rew1_Pen2,98,8.4,8.41644297199673,5.66644297199673,0,0,0,1
2037,0,0,Rew1_Pen1,99,6,6.06640393700218,4.31640393700218,0,1,0,0
2037,0,1,Rew1_Pen2,100,8.4,8.51576184999431,6.01576184999431,0,0,0,1
2037,0,0,Rew1_Pen1,101,7.6,7.81638295701123,5.31638295701123,1,0,0,1
2037,0,0,Rew1_Pen1,102,6,6.01636825600872,4.26636825600872,0,0,0,0
2037,0,1,Rew1_Pen2,103,6.8,7.04972536198329,5.04972536198329,1,0,0,0
2037,0,0,Rew1_Pen1,104,7.6,7.60021302997484,5.10021302997484,1,0,0,1
2037,0,0,Rew1_Pen1,105,7.6,7.86638211802347,5.36638211802347,1,0,0,1
2037,0,1,Rew1_Pen2,106,6.8,6.81640176198562,4.81640176198562,1,0,0,0
2037,0,0,Rew1_Pen1,107,6,6.23233440899639,4.23233440899639,0,1,0,0
2037,0,1,Rew1_Pen2,108,8.4,8.40115191301447,5.40115191301447,0,0,0,1
2037,0,1,Rew1_Pen2,109,6.8,6.8011474480154,4.8011474480154,1,0,0,0
2037,0,0,Rew1_Pen1,110,7.6,7.61652442300692,5.61652442300692,1,0,0,1
2037,0,0,Rew1_Pen1,111,6,6.21637620800175,4.21637620800175,0,0,0,0
2037,0,1,Rew1_Pen2,112,8.4,8.61639776200172,5.86639776200172,0,0,0,1
2037,1,0,Rew2_Pen1,113,7.6,7.60024154098937,5.35024154098937,1,0,1,1
2037,1,0,Rew2_Pen1,114,6,6.21637922999798,4.21637922999798,0,0,1,0
2037,1,1,Rew2_Pen2,115,6.8,6.80114492299617,4.55114492299617,1,0,1,0
2037,1,1,Rew2_Pen2,116,8.4,8.44972192999558,5.69972192999558,0,0,1,1
2037,1,0,Rew2_Pen1,117,6,6.00114895601291,4.00114895601291,0,0,1,0
2037,1,0,Rew2_Pen1,118,6,6.00118934299098,4.00118934299098,0,0,1,0
2037,1,1,Rew2_Pen2,119,6.8,6.80032215098618,5.05032215098618,1,0,1,0
2037,1,0,Rew2_Pen1,120,7.6,7.86636693601031,5.36636693601031,1,1,1,1
2037,1,0,Rew2_Pen1,121,7.6,7.60183360401425,5.10183360401425,1,0,1,1
2037,1,0,Rew2_Pen1,122,7.6,7.61645992699778,5.36645992699778,1,0,1,1
2037,1,1,Rew2_Pen2,123,8.4,8.40114942501532,5.40114942501532,0,0,1,1
2037,1,1,Rew2_Pen2,124,6.8,6.88304612998036,4.88304612998036,1,0,1,0
2037,1,1,Rew2_Pen2,125,6.8,6.81648755000788,4.56648755000788,1,0,1,0
2037,1,1,Rew2_Pen2,126,8.4,8.4163807349978,5.6663807349978,0,1,1,1
2037,1,1,Rew2_Pen2,127,8.4,8.4163930620125,5.9163930620125,0,1,1,1
2037,1,0,Rew2_Pen1,128,6,6.26667495598667,4.26667495598667,0,0,1,0
2038,1,0,Rew2_Pen1,1,7.6,7.60207952698693,4.85207952698693,1,1,1,1
2038,1,1,Rew2_Pen2,2,6.8,6.80112121399725,4.30112121399725,1,0,1,0
2038,1,0,Rew2_Pen1,3,7.6,7.60052108799573,4.85052108799573,1,1,1,1
2038,1,0,Rew2_Pen1,4,6,6.01574763399549,4.01574763399549,0,1,1,0
2038,1,0,Rew2_Pen1,5,6,6.01639619597699,4.01639619597699,0,0,1,0
2038,1,1,Rew2_Pen2,6,8.4,8.41581495699938,5.41581495699938,0,2,1,1
2038,1,1,Rew2_Pen2,7,6.8,6.81688244000543,4.56688244000543,1,2,1,0
2038,1,0,Rew2_Pen1,8,6,6.14911660004873,4.14911660004873,0,1,1,0
2038,1,0,Rew2_Pen1,9,6,6.08346832700772,4.08346832700772,0,1,1,0
2038,1,1,Rew2_Pen2,10,8.4,8.66674454096938,5.66674454096938,0,2,1,1
2038,1,0,Rew2_Pen1,11,7.6,7.60114737600088,5.10114737600088,1,0,1,1
2038,1,1,Rew2_Pen2,12,6.8,6.80113200400956,4.30113200400956,1,0,1,0
2038,1,1,Rew2_Pen2,13,8.4,8.41587511199759,5.66587511199759,0,0,1,1
2038,1,0,Rew2_Pen1,14,7.6,7.61564203602029,5.11564203602029,1,0,1,1
2038,1,1,Rew2_Pen2,15,6.8,6.80114451202098,4.30114451202098,1,0,1,0
2038,1,1,Rew2_Pen2,16,8.4,8.41576181497658,5.41576181497658,0,0,1,1
2038,0,1,Rew1_Pen2,17,8.4,8.56569238496013,5.56569238496013,0,1,0,1
2038,0,0,Rew1_Pen1,18,7.6,7.61562632996356,5.11562632996356,1,0,0,1
2038,0,1,Rew1_Pen2,19,6.8,6.80115192302037,4.30115192302037,1,0,0,0
2038,0,0,Rew1_Pen1,20,7.6,7.6157704530051,4.8657704530051,1,0,0,1
2038,0,0,Rew1_Pen1,21,6,6.04908805701416,4.04908805701416,0,1,0,0
2038,0,1,Rew1_Pen2,22,6.8,6.81628426001407,4.56628426001407,1,0,0,0
2038,0,1,Rew1_Pen2,23,6.8,6.80010155303171,4.30010155303171,1,0,0,0
2038,0,0,Rew1_Pen1,24,7.6,7.60114665597212,4.85114665597212,1,0,0,1
2038,0,1,Rew1_Pen2,25,8.4,8.59909244399751,5.84909244399751,0,1,0,1
2038,0,0,Rew1_Pen1,26,7.6,7.64900795998983,5.14900795998983,1,0,0,1
2038,0,1,Rew1_Pen2,27,6.8,6.86570323904743,4.61570323904743,1,0,0,0
2038,0,0,Rew1_Pen1,28,6,6.21582914696774,3.96582914696774,0,0,0,0
2038,0,0,Rew1_Pen1,29,6,6.00121600704733,3.75121600704733,0,0,0,0
2038,0,1,Rew1_Pen2,30,8.4,8.40114923805231,5.15114923805231,0,1,0,1
2038,0,1,Rew1_Pen2,31,8.4,8.51588049397105,5.26588049397105,0,0,0,1
2038,0,0,Rew1_Pen1,32,6,6.06564444699325,4.06564444699325,0,1,0,0
2038,0,1,Rew1_Pen2,33,6,6.0002714599832,3.7502714599832,0,0,0,1
2038,1,1,Rew2_Pen2,34,8.4,8.40115413098829,5.40115413098829,0,0,1,1
2038,0,1,Rew1_Pen2,35,6,6.1837581989821,4.1837581989821,0,0,0,1
2038,0,1,Rew1_Pen2,36,8.4,8.40120884001954,5.40120884001954,0,1,0,1
2038,1,1,Rew2_Pen2,37,7.6,7.78207256400492,5.03207256400492,0,0,1,1
2038,0,1,Rew1_Pen2,38,6.8,6.80115162400762,4.30115162400762,0,0,0,1
2038,1,1,Rew2_Pen2,39,6.8,6.80076060496503,4.30076060496503,0,0,1,1
2038,0,1,Rew1_Pen2,40,7.6,7.83259274897864,5.08259274897864,0,0,0,1
2038,1,1,Rew2_Pen2,41,6,6.00114250998013,3.75114250998013,0,0,1,1
2038,1,1,Rew2_Pen2,42,6,6.01647243497428,4.01647243497428,0,0,1,1
2038,1,1,Rew2_Pen2,43,8.4,8.58304412203142,5.83304412203142,0,2,1,1
2038,1,1,Rew2_Pen2,44,6.8,6.80018137395382,4.30018137395382,0,0,1,1
2038,1,1,Rew2_Pen2,45,7.6,7.60115083999699,4.85115083999699,0,1,1,1
2038,0,1,Rew1_Pen2,46,7.6,7.73304893804016,4.98304893804016,0,2,0,1
2038,0,1,Rew1_Pen2,47,8.4,8.4011353260139,5.4011353260139,0,0,0,1
2038,0,1,Rew1_Pen2,48,6.8,6.86644284299109,4.61644284299109,0,1,0,1
2038,1,0,Rew2_Pen1,49,6,6.1496978449868,3.8996978449868,0,0,1,0
2038,1,0,Rew2_Pen1,50,8.4,8.56639803299913,5.31639803299913,0,0,1,0
2038,0,0,Rew1_Pen1,51,8.4,8.54972158098826,5.54972158098826,0,0,0,0
2038,1,0,Rew2_Pen1,52,8.4,8.40115047601284,5.15115047601284,0,0,1,0
2038,0,0,Rew1_Pen1,53,6,6.00114714103984,3.75114714103984,0,2,0,0
2038,0,0,Rew1_Pen1,54,6.8,6.81642865296453,4.06642865296453,0,0,0,0
2038,1,0,Rew2_Pen1,55,6.8,6.96636229899013,4.46636229899013,0,0,1,0
2038,1,0,Rew2_Pen1,56,6.8,6.81642452900996,4.31642452900996,0,0,1,0
2038,1,0,Rew2_Pen1,57,6,6.16645511897514,4.41645511897514,0,2,1,0
2038,1,0,Rew2_Pen1,58,7.6,7.86638462200062,5.11638462200062,0,0,1,0
2038,0,0,Rew1_Pen1,59,6.8,6.80114716204116,4.55114716204116,0,1,0,0
2038,0,0,Rew1_Pen1,60,8.4,8.41644121502759,5.41644121502759,0,1,0,0
2038,0,0,Rew1_Pen1,61,7.6,7.61637752898969,4.86637752898969,0,0,0,0
2038,0,0,Rew1_Pen1,62,7.6,7.6164423149894,5.1164423149894,0,1,0,0
2038,1,0,Rew2_Pen1,63,7.6,7.61646800499875,5.11646800499875,0,1,1,0
2038,0,0,Rew1_Pen1,64,6,6.26652657898376,4.26652657898376,0,0,0,0
2038,1,1,Rew2_Pen2,65,8.4,8.6323493810487,5.6323493810487,0,2,1,1
2038,1,0,Rew2_Pen1,66,7.6,7.7330495340284,5.2330495340284,1,1,1,1
2038,1,0,Rew2_Pen1,67,7.6,7.61651732603787,5.36651732603787,1,1,1,1
2038,1,0,Rew2_Pen1,68,7.6,7.60115018999204,4.85115018999204,1,0,1,1
2038,1,0,Rew2_Pen1,69,6,6.14979372202652,3.89979372202652,0,0,1,0
